Jun. 20th, 2013 at 10:20 AM	179
Jun. 29th, 2013 at 10:33 PM	90
Jul. 4th, 2013 at 12:33 AM	937
Jul. 8th, 2013 at 3:38 PM	293
Jul. 8th, 2013 at 11:37 PM	866
Jul. 9th, 2013 at 9:19 AM	854
Jul. 13th, 2013 at 5:18 PM	397
Jul. 15th, 2013 at 5:53 PM	4
Jul. 17th, 2013 at 12:39 AM	235
Jul. 24th, 2013 at 2:54 PM	0
Jul. 25th, 2013 at 9:45 AM	222
Jul. 25th, 2013 at 6:41 PM	206
Jul. 26th, 2013 at 7:15 PM	0
Jul. 28th, 2013 at 2:27 PM	72
Jul. 29th, 2013 at 10:02 AM	0
Jul. 29th, 2013 at 1:15 PM	320
Jul. 29th, 2013 at 2:17 PM	0
Jul. 29th, 2013 at 6:18 PM	462
Jul. 30th, 2013 at 11:55 AM	19
Aug. 2nd, 2013 at 8:56 AM	136
Aug. 3rd, 2013 at 11:24 AM	90
Aug. 5th, 2013 at 2:37 PM	34
Aug. 6th, 2013 at 12:30 PM	0
Aug. 8th, 2013 at 11:08 AM	99
Aug. 9th, 2013 at 10:36 AM	17
Aug. 11th, 2013 at 11:19 PM	509
Aug. 14th, 2013 at 1:01 AM	144
Aug. 15th, 2013 at 3:20 PM	68
Aug. 18th, 2013 at 1:10 PM	812
Aug. 18th, 2013 at 5:48 PM	1008
Aug. 31st, 2013 at 10:21 AM	75
Sep. 6th, 2013 at 11:43 PM	454
Sep. 7th, 2013 at 12:42 PM	21
Sep. 7th, 2013 at 2:19 PM	184
Sep. 8th, 2013 at 1:12 AM	142
Sep. 8th, 2013 at 1:18 AM	137
Sep. 9th, 2013 at 1:52 PM	0
Sep. 12th, 2013 at 11:58 PM	0
Sep. 14th, 2013 at 1:10 PM	177
Sep. 14th, 2013 at 5:21 PM	0
Sep. 15th, 2013 at 1:44 PM	267
Sep. 15th, 2013 at 2:06 PM	0
Sep. 15th, 2013 at 6:32 PM	9
Sep. 16th, 2013 at 3:29 PM	0
Sep. 16th, 2013 at 7:34 PM	38
Sep. 18th, 2013 at 6:59 PM	0
Sep. 20th, 2013 at 1:20 AM	0
Sep. 23rd, 2013 at 11:55 AM	0
Sep. 29th, 2013 at 9:37 AM	50
Sep. 30th, 2013 at 9:19 AM	108
Oct. 1st, 2013 at 8:53 AM	232
Oct. 2nd, 2013 at 10:20 AM	408
Oct. 4th, 2013 at 10:14 AM	192
Oct. 4th, 2013 at 1:04 PM	450
Oct. 5th, 2013 at 11:22 AM	0
Oct. 6th, 2013 at 5:10 PM	44
Oct. 7th, 2013 at 11:14 PM	264
Oct. 8th, 2013 at 12:19 PM	53
Oct. 8th, 2013 at 10:55 PM	0
Oct. 15th, 2013 at 2:52 PM	44
Oct. 19th, 2013 at 6:29 PM	263
Oct. 20th, 2013 at 9:43 PM	0
Oct. 21st, 2013 at 11:39 AM	0
Oct. 22nd, 2013 at 9:47 AM	194
Oct. 22nd, 2013 at 11:48 AM	45
Oct. 22nd, 2013 at 12:57 PM	105
Oct. 24th, 2013 at 7:05 PM	45
Oct. 25th, 2013 at 7:49 PM	33
Oct. 28th, 2013 at 1:04 PM	243
Oct. 28th, 2013 at 2:40 PM	142
Oct. 29th, 2013 at 10:14 AM	241
Oct. 29th, 2013 at 4:54 PM	0
Oct. 30th, 2013 at 4:51 PM	49
Oct. 31st, 2013 at 10:44 AM	517
Oct. 31st, 2013 at 3:56 PM	319
Nov. 3rd, 2013 at 11:28 AM	153
Nov. 4th, 2013 at 12:41 AM	0
Nov. 19th, 2013 at 11:42 AM	107
Nov. 22nd, 2013 at 11:05 AM	29
Nov. 25th, 2013 at 4:20 PM	93
Nov. 27th, 2013 at 1:35 PM	78
Nov. 29th, 2013 at 1:27 PM	17
Nov. 30th, 2013 at 10:33 PM	167
Dec. 1st, 2013 at 4:15 PM	224
Dec. 2nd, 2013 at 5:53 PM	145
Dec. 6th, 2013 at 7:36 PM	367
Dec. 10th, 2013 at 1:11 AM	16
Dec. 10th, 2013 at 12:55 PM	298
Dec. 11th, 2013 at 1:19 PM	247
Dec. 14th, 2013 at 8:06 PM	281
Dec. 15th, 2013 at 5:51 PM	120
Dec. 18th, 2013 at 9:39 AM	69
Dec. 19th, 2013 at 12:27 PM	123
Dec. 19th, 2013 at 5:48 PM	334
Dec. 22nd, 2013 at 7:33 PM	282
Dec. 25th, 2013 at 11:12 AM	27
Dec. 29th, 2013 at 10:41 PM	704
Jan. 1st, 2014 at 12:01 PM	39
Jan. 1st, 2014 at 3:52 PM	59
Jan. 6th, 2014 at 11:39 AM	269
Jan. 9th, 2014 at 12:33 PM	193
Jan. 11th, 2014 at 7:07 PM	0
Jan. 12th, 2014 at 9:36 PM	25
Jan. 12th, 2014 at 10:26 PM	92
Jan. 16th, 2014 at 11:29 PM	308
Jan. 17th, 2014 at 11:22 AM	162
Jan. 18th, 2014 at 6:13 PM	542
Jan. 22nd, 2014 at 1:17 PM	244
Jan. 24th, 2014 at 1:20 PM	88
Jan. 28th, 2014 at 12:40 PM	328
Jan. 28th, 2014 at 1:00 PM	203
Jan. 29th, 2014 at 12:47 PM	37
Jan. 29th, 2014 at 8:27 PM	249
Feb. 1st, 2014 at 5:46 PM	179
Feb. 2nd, 2014 at 10:53 AM	225
Feb. 6th, 2014 at 2:11 PM	143
Feb. 9th, 2014 at 10:41 PM	108
Feb. 9th, 2014 at 11:13 PM	110
Feb. 10th, 2014 at 4:52 PM	51
Feb. 10th, 2014 at 5:27 PM	6
Feb. 11th, 2014 at 11:01 PM	0
Feb. 12th, 2014 at 11:10 AM	237
Feb. 12th, 2014 at 1:42 PM	118
Feb. 13th, 2014 at 5:53 PM	349
Feb. 15th, 2014 at 1:17 PM	0
Feb. 16th, 2014 at 11:50 PM	26
Feb. 18th, 2014 at 11:32 PM	95
Feb. 19th, 2014 at 1:10 AM	132
Feb. 19th, 2014 at 1:17 AM	318
Feb. 25th, 2014 at 12:01 AM	768
Feb. 27th, 2014 at 11:24 PM	0
Mar. 8th, 2014 at 6:41 PM	90
Mar. 8th, 2014 at 6:55 PM	208
Mar. 8th, 2014 at 7:07 PM	144
Mar. 9th, 2014 at 11:20 PM	48
Mar. 12th, 2014 at 11:56 AM	513
Mar. 22nd, 2014 at 4:40 PM	99
Mar. 22nd, 2014 at 7:56 PM	513
Mar. 25th, 2014 at 4:12 PM	277
Mar. 25th, 2014 at 7:28 PM	95
Mar. 27th, 2014 at 1:00 PM	197
Mar. 27th, 2014 at 3:20 PM	288
Mar. 28th, 2014 at 10:17 PM	139
Mar. 31st, 2014 at 7:42 PM	249
Apr. 1st, 2014 at 12:52 PM	11
Apr. 3rd, 2014 at 11:29 PM	124
Apr. 6th, 2014 at 12:43 PM	141
Apr. 6th, 2014 at 11:12 PM	165
Apr. 6th, 2014 at 11:25 PM	146
Apr. 7th, 2014 at 3:35 PM	306
Apr. 7th, 2014 at 11:31 PM	44
Apr. 8th, 2014 at 12:36 PM	201
Apr. 8th, 2014 at 2:31 PM	22
Apr. 8th, 2014 at 5:26 PM	92
Apr. 9th, 2014 at 10:51 PM	23
Apr. 11th, 2014 at 7:12 PM	13
Apr. 14th, 2014 at 1:17 PM	470
Apr. 15th, 2014 at 3:37 PM	0
Apr. 16th, 2014 at 10:49 AM	117
Apr. 19th, 2014 at 4:30 PM	631
Apr. 20th, 2014 at 6:10 PM	126
Apr. 22nd, 2014 at 3:52 AM	225
Apr. 23rd, 2014 at 8:15 PM	31
Apr. 24th, 2014 at 12:57 PM	209
Apr. 27th, 2014 at 12:47 PM	168
May. 1st, 2014 at 11:26 AM	25
May. 1st, 2014 at 3:26 PM	81
May. 2nd, 2014 at 12:43 AM	15
May. 6th, 2014 at 10:50 AM	30
May. 6th, 2014 at 7:03 PM	134
May. 7th, 2014 at 4:53 PM	96
May. 7th, 2014 at 8:25 PM	213
May. 9th, 2014 at 1:08 PM	8
May. 10th, 2014 at 2:29 PM	473
May. 10th, 2014 at 11:07 PM	52
May. 16th, 2014 at 11:18 AM	147
May. 20th, 2014 at 12:13 AM	105
May. 21st, 2014 at 4:19 PM	0
May. 22nd, 2014 at 1:29 AM	0
May. 25th, 2014 at 7:16 PM	17
May. 27th, 2014 at 6:33 PM	192
May. 28th, 2014 at 4:04 PM	77
May. 29th, 2014 at 12:30 AM	55
May. 29th, 2014 at 1:11 AM	83
Jun. 4th, 2014 at 12:52 AM	132
Jun. 5th, 2014 at 10:46 AM	206
Jun. 5th, 2014 at 7:02 PM	22
Jun. 6th, 2014 at 2:44 PM	89
Jun. 7th, 2014 at 11:06 AM	42
Jun. 8th, 2014 at 1:36 AM	4
Jun. 11th, 2014 at 1:11 PM	207
Jun. 14th, 2014 at 1:55 AM	1
Jun. 15th, 2014 at 2:28 PM	212
Jun. 15th, 2014 at 3:20 PM	169
Jun. 15th, 2014 at 3:25 PM	27
Jun. 16th, 2014 at 11:06 AM	164
Jun. 17th, 2014 at 10:50 PM	251
Jun. 19th, 2014 at 1:06 PM	307
Jun. 26th, 2014 at 5:20 PM	0
Jun. 30th, 2014 at 4:01 PM	113
Jul. 1st, 2014 at 2:10 PM	33
Jul. 15th, 2014 at 5:11 PM	131
Jul. 17th, 2014 at 5:06 PM	317
Jul. 18th, 2014 at 3:47 PM	0
Jul. 19th, 2014 at 11:46 AM	334
Jul. 21st, 2014 at 10:43 AM	564
Aug. 1st, 2014 at 7:30 PM	37
Aug. 2nd, 2014 at 9:17 PM	592
Aug. 8th, 2014 at 10:51 PM	0
Aug. 22nd, 2014 at 1:54 PM	774
Aug. 25th, 2014 at 8:21 PM	201
Aug. 26th, 2014 at 7:10 PM	69
Aug. 28th, 2014 at 5:50 PM	292
Aug. 28th, 2014 at 6:42 PM	75
Aug. 28th, 2014 at 7:54 PM	27
Aug. 30th, 2014 at 5:07 PM	379
Aug. 31st, 2014 at 5:19 PM	71
Sep. 1st, 2014 at 1:30 AM	45
Sep. 2nd, 2014 at 11:52 PM	169
Sep. 3rd, 2014 at 12:21 AM	0
Sep. 5th, 2014 at 12:11 AM	105
Sep. 9th, 2014 at 12:11 AM	325
Sep. 11th, 2014 at 12:24 AM	309
Sep. 14th, 2014 at 6:18 PM	195
Sep. 18th, 2014 at 1:03 PM	388
Sep. 19th, 2014 at 2:05 AM	0
Sep. 20th, 2014 at 5:39 PM	8
Sep. 23rd, 2014 at 10:54 AM	12
Sep. 23rd, 2014 at 10:49 PM	82
Oct. 1st, 2014 at 6:33 PM	256
Oct. 4th, 2014 at 8:27 PM	307
Oct. 11th, 2014 at 12:19 AM	160
Oct. 20th, 2014 at 10:29 AM	241
Oct. 21st, 2014 at 8:00 AM	32
Oct. 28th, 2014 at 8:30 AM	0
Oct. 30th, 2014 at 1:13 PM	0
Oct. 31st, 2014 at 12:22 AM	594
Oct. 31st, 2014 at 11:22 AM	191
Nov. 1st, 2014 at 11:50 AM	107
Nov. 2nd, 2014 at 3:45 PM	206
Nov. 2nd, 2014 at 5:29 PM	345
Nov. 4th, 2014 at 9:14 AM	124
Nov. 5th, 2014 at 10:28 PM	272
Nov. 6th, 2014 at 11:18 PM	184
Nov. 7th, 2014 at 12:08 PM	306
Nov. 8th, 2014 at 2:45 PM	17
Nov. 8th, 2014 at 10:40 PM	757
Nov. 9th, 2014 at 5:52 PM	498
Nov. 9th, 2014 at 6:33 PM	247
Nov. 10th, 2014 at 7:00 PM	437
Nov. 12th, 2014 at 2:02 PM	168
Nov. 16th, 2014 at 5:19 PM	222
Nov. 18th, 2014 at 12:28 AM	171
Nov. 19th, 2014 at 11:26 AM	18
Nov. 19th, 2014 at 1:00 PM	86
Nov. 20th, 2014 at 2:58 PM	138
Nov. 23rd, 2014 at 3:43 PM	156
Nov. 27th, 2014 at 12:04 PM	237
Nov. 27th, 2014 at 12:20 PM	27
Nov. 30th, 2014 at 6:58 PM	94
Dec. 1st, 2014 at 12:59 PM	17
Dec. 2nd, 2014 at 12:49 AM	419
Dec. 4th, 2014 at 2:53 PM	161
Dec. 4th, 2014 at 3:51 PM	57
Dec. 5th, 2014 at 3:26 PM	415
Dec. 6th, 2014 at 1:42 PM	48
Dec. 8th, 2014 at 5:26 PM	218
Dec. 9th, 2014 at 4:52 PM	496
Dec. 11th, 2014 at 12:34 PM	196
Dec. 12th, 2014 at 12:28 PM	214
Dec. 13th, 2014 at 5:40 PM	0
Dec. 14th, 2014 at 12:46 PM	226
Dec. 14th, 2014 at 6:17 PM	292
Dec. 14th, 2014 at 11:52 PM	109
Dec. 17th, 2014 at 8:24 PM	219
Dec. 17th, 2014 at 9:27 PM	367
Dec. 18th, 2014 at 2:07 PM	141
Dec. 19th, 2014 at 8:00 PM	42
Dec. 20th, 2014 at 11:05 AM	932
Dec. 22nd, 2014 at 12:23 AM	610
Dec. 22nd, 2014 at 12:59 AM	218
Dec. 23rd, 2014 at 11:39 AM	48
Dec. 23rd, 2014 at 4:50 PM	159
Dec. 25th, 2014 at 10:58 AM	55
Dec. 29th, 2014 at 12:51 AM	492
Dec. 29th, 2014 at 12:32 PM	0
Jan. 1st, 2015 at 4:45 PM	78
Jan. 3rd, 2015 at 9:17 PM	74
Jan. 4th, 2015 at 6:37 PM	132
Jan. 5th, 2015 at 6:57 PM	291
Jan. 8th, 2015 at 11:55 AM	210
Jan. 9th, 2015 at 12:57 PM	35
Jan. 9th, 2015 at 4:42 PM	357
Jan. 11th, 2015 at 4:16 PM	366
Jan. 12th, 2015 at 12:22 PM	563
Jan. 12th, 2015 at 1:19 PM	230
Jan. 14th, 2015 at 10:57 AM	218
Jan. 15th, 2015 at 12:55 PM	58
Jan. 15th, 2015 at 1:07 PM	321
Jan. 16th, 2015 at 1:24 PM	158
Jan. 16th, 2015 at 3:45 PM	82
Jan. 17th, 2015 at 11:56 PM	50
Jan. 20th, 2015 at 12:16 PM	643
Jan. 20th, 2015 at 7:59 PM	190
Jan. 21st, 2015 at 1:28 PM	202
Jan. 22nd, 2015 at 10:47 AM	33
Jan. 22nd, 2015 at 12:57 PM	28
Jan. 24th, 2015 at 6:22 PM	277
Jan. 29th, 2015 at 6:23 PM	233
Feb. 1st, 2015 at 3:33 PM	29
Feb. 3rd, 2015 at 11:38 AM	99
Feb. 3rd, 2015 at 7:17 PM	708
Feb. 3rd, 2015 at 11:45 PM	311
Feb. 3rd, 2015 at 11:58 PM	90
Feb. 4th, 2015 at 12:34 AM	270
Feb. 14th, 2015 at 1:16 AM	82
Feb. 14th, 2015 at 1:53 PM	52
Feb. 21st, 2015 at 12:41 PM	288
Feb. 21st, 2015 at 12:50 PM	49
Feb. 24th, 2015 at 1:05 AM	66
Feb. 25th, 2015 at 8:40 PM	288
Feb. 25th, 2015 at 8:53 PM	124
Feb. 26th, 2015 at 9:58 AM	211
Mar. 1st, 2015 at 12:56 PM	506
Mar. 2nd, 2015 at 12:20 PM	134
Mar. 3rd, 2015 at 11:48 AM	298
Mar. 6th, 2015 at 11:07 AM	86
Mar. 8th, 2015 at 5:18 PM	408
Mar. 8th, 2015 at 5:22 PM	20
Mar. 8th, 2015 at 5:57 PM	606
Mar. 8th, 2015 at 6:39 PM	684
Mar. 10th, 2015 at 12:10 PM	0
Mar. 10th, 2015 at 12:42 PM	131
Mar. 10th, 2015 at 2:41 PM	106
Mar. 10th, 2015 at 8:19 PM	33
Mar. 11th, 2015 at 9:00 AM	37
Mar. 11th, 2015 at 2:35 PM	206
Mar. 12th, 2015 at 1:11 AM	847
Mar. 12th, 2015 at 10:22 PM	194
Mar. 13th, 2015 at 12:46 PM	194
Mar. 14th, 2015 at 6:50 PM	228
Mar. 17th, 2015 at 12:40 PM	134
Mar. 19th, 2015 at 8:30 AM	0
Mar. 20th, 2015 at 5:30 PM	72
Mar. 22nd, 2015 at 9:16 AM	97
Mar. 26th, 2015 at 2:23 PM	373
Mar. 26th, 2015 at 3:21 PM	116
Mar. 26th, 2015 at 8:32 PM	162
Mar. 27th, 2015 at 6:27 PM	634
Apr. 1st, 2015 at 10:07 AM	104
Apr. 1st, 2015 at 10:11 AM	41
Apr. 2nd, 2015 at 10:58 AM	41
Apr. 2nd, 2015 at 11:25 AM	130
Apr. 6th, 2015 at 5:12 PM	212
Apr. 6th, 2015 at 5:59 PM	26
Apr. 8th, 2015 at 1:49 PM	832
Apr. 8th, 2015 at 7:13 PM	2580
Apr. 8th, 2015 at 8:23 PM	474
Apr. 9th, 2015 at 2:46 AM	1740
Apr. 9th, 2015 at 4:25 PM	3782
Apr. 9th, 2015 at 8:57 PM	266
Apr. 9th, 2015 at 11:17 PM	1703
Apr. 10th, 2015 at 3:50 PM	20
Apr. 11th, 2015 at 2:52 PM	1622
Apr. 12th, 2015 at 1:38 PM	246
Apr. 12th, 2015 at 5:18 PM	1104
Apr. 13th, 2015 at 2:41 AM	7311
Apr. 14th, 2015 at 1:25 AM	56
Apr. 15th, 2015 at 5:15 AM	101
Apr. 15th, 2015 at 4:03 PM	505
Apr. 15th, 2015 at 4:25 PM	200
Apr. 15th, 2015 at 5:30 PM	912
Apr. 16th, 2015 at 2:26 PM	241
Apr. 16th, 2015 at 7:00 PM	101
Apr. 17th, 2015 at 1:16 PM	99
Apr. 17th, 2015 at 9:20 PM	1327
Apr. 19th, 2015 at 4:43 PM	647
Apr. 22nd, 2015 at 6:33 PM	271
Apr. 23rd, 2015 at 1:11 AM	642
Apr. 24th, 2015 at 5:11 PM	501
Apr. 26th, 2015 at 4:36 PM	69
Apr. 27th, 2015 at 2:36 PM	830
Apr. 27th, 2015 at 4:53 PM	341
Apr. 28th, 2015 at 4:14 PM	162
Apr. 29th, 2015 at 12:54 AM	1812
Apr. 30th, 2015 at 12:42 AM	261
Apr. 30th, 2015 at 1:44 AM	584
May. 1st, 2015 at 12:14 PM	179
May. 2nd, 2015 at 2:26 PM	238
May. 3rd, 2015 at 5:11 PM	526
May. 4th, 2015 at 3:55 PM	196
May. 4th, 2015 at 7:20 PM	212
May. 4th, 2015 at 10:28 PM	193
May. 6th, 2015 at 7:07 PM	316
May. 13th, 2015 at 1:43 PM	181
May. 16th, 2015 at 8:42 PM	260
May. 18th, 2015 at 12:55 AM	486
May. 18th, 2015 at 7:19 PM	291
Jun. 4th, 2015 at 3:41 PM	512
Jun. 7th, 2015 at 4:12 PM	35
Jun. 7th, 2015 at 5:58 PM	740
Jun. 8th, 2015 at 12:29 AM	162
Jun. 9th, 2015 at 1:11 AM	148
Jun. 9th, 2015 at 10:22 PM	353
Jun. 10th, 2015 at 12:46 PM	607
Jun. 10th, 2015 at 11:53 PM	305
Jun. 13th, 2015 at 12:38 PM	197
Jun. 13th, 2015 at 7:06 PM	448
Jun. 16th, 2015 at 11:01 AM	153
Jul. 1st, 2015 at 9:45 AM	143
Jul. 2nd, 2015 at 10:09 AM	201
Jul. 2nd, 2015 at 1:09 PM	368
Jul. 5th, 2015 at 2:39 PM	34
Jul. 7th, 2015 at 12:07 PM	268
Jul. 7th, 2015 at 12:30 PM	316
Jul. 7th, 2015 at 12:46 PM	178
Jul. 8th, 2015 at 1:01 PM	187
Jul. 9th, 2015 at 10:46 AM	160
Jul. 9th, 2015 at 1:45 PM	168
Jul. 10th, 2015 at 6:53 PM	243
Jul. 14th, 2015 at 1:11 PM	656
Jul. 14th, 2015 at 4:18 PM	388
Jul. 15th, 2015 at 2:12 PM	162
Jul. 16th, 2015 at 4:30 PM	961
Jul. 17th, 2015 at 2:08 PM	576
Jul. 20th, 2015 at 7:14 PM	41
Jul. 21st, 2015 at 1:06 PM	1022
Jul. 22nd, 2015 at 5:20 PM	26
Jul. 23rd, 2015 at 11:49 PM	2385
Jul. 24th, 2015 at 1:11 AM	290
Jul. 25th, 2015 at 1:06 PM	970
Jul. 26th, 2015 at 12:57 AM	1760
Jul. 29th, 2015 at 1:30 PM	313
Jul. 30th, 2015 at 10:20 AM	96
Aug. 11th, 2015 at 5:33 PM	406
Aug. 14th, 2015 at 5:08 PM	1565
Aug. 14th, 2015 at 5:36 PM	141
Aug. 16th, 2015 at 7:46 PM	2020
Aug. 16th, 2015 at 9:43 PM	1952
Aug. 18th, 2015 at 9:50 AM	40
Aug. 25th, 2015 at 6:14 PM	21
Aug. 25th, 2015 at 10:01 PM	1874
Aug. 26th, 2015 at 4:28 PM	2598
Aug. 27th, 2015 at 1:19 PM	1547
Aug. 27th, 2015 at 5:41 PM	2327
Aug. 31st, 2015 at 4:46 PM	171
Aug. 31st, 2015 at 8:39 PM	1327
Sep. 4th, 2015 at 12:11 AM	909
Sep. 4th, 2015 at 1:07 PM	309
Sep. 5th, 2015 at 6:09 PM	1455
Sep. 7th, 2015 at 2:44 PM	117
Sep. 9th, 2015 at 12:32 PM	236
Sep. 11th, 2015 at 3:21 PM	368
Sep. 12th, 2015 at 2:45 PM	50
Sep. 12th, 2015 at 9:25 PM	321
Sep. 15th, 2015 at 10:24 AM	240
Sep. 15th, 2015 at 5:09 PM	131
Sep. 16th, 2015 at 8:01 PM	0
Sep. 17th, 2015 at 5:44 PM	105
Sep. 21st, 2015 at 11:16 PM	152
Sep. 22nd, 2015 at 6:02 PM	293
Sep. 23rd, 2015 at 2:59 PM	359
Sep. 25th, 2015 at 1:54 PM	256
Sep. 26th, 2015 at 5:50 PM	1119
Sep. 27th, 2015 at 12:48 AM	283
Sep. 27th, 2015 at 5:23 PM	298
Sep. 27th, 2015 at 5:41 PM	53
Sep. 28th, 2015 at 6:44 PM	401
Sep. 29th, 2015 at 2:41 PM	65
Sep. 30th, 2015 at 8:20 PM	180
Sep. 30th, 2015 at 11:08 PM	313
Oct. 1st, 2015 at 11:59 AM	210
Oct. 5th, 2015 at 8:30 AM	809
Oct. 5th, 2015 at 11:51 AM	94
Oct. 5th, 2015 at 9:46 PM	447
Oct. 6th, 2015 at 12:27 PM	405
Oct. 7th, 2015 at 2:45 PM	179
Oct. 10th, 2015 at 4:27 PM	147
Oct. 11th, 2015 at 2:22 PM	244
Oct. 13th, 2015 at 5:37 PM	477
Oct. 14th, 2015 at 3:01 PM	183
Oct. 15th, 2015 at 2:54 PM	20
Oct. 16th, 2015 at 1:11 AM	107
Oct. 16th, 2015 at 3:11 AM	97
Oct. 19th, 2015 at 12:06 PM	108
Oct. 22nd, 2015 at 1:10 PM	252
Oct. 22nd, 2015 at 1:51 PM	71
Oct. 29th, 2015 at 1:08 PM	258
Oct. 29th, 2015 at 1:53 PM	134
Oct. 29th, 2015 at 2:30 PM	176
Oct. 30th, 2015 at 2:48 PM	46
Nov. 1st, 2015 at 6:21 PM	282
Nov. 2nd, 2015 at 3:08 PM	729
Nov. 2nd, 2015 at 4:01 PM	57
Nov. 10th, 2015 at 3:18 PM	90
Nov. 11th, 2015 at 1:06 PM	377
Nov. 11th, 2015 at 2:26 PM	116
Nov. 12th, 2015 at 11:18 AM	2213
Nov. 16th, 2015 at 2:48 PM	534
Nov. 17th, 2015 at 3:34 PM	90
Nov. 17th, 2015 at 4:42 PM	170
Nov. 18th, 2015 at 7:23 PM	202
Nov. 20th, 2015 at 12:35 AM	234
Nov. 20th, 2015 at 2:27 PM	323
Nov. 21st, 2015 at 4:09 PM	8
Nov. 22nd, 2015 at 5:03 PM	125
Nov. 23rd, 2015 at 11:29 AM	52
Nov. 24th, 2015 at 3:54 PM	196
Nov. 30th, 2015 at 7:05 PM	0
Dec. 2nd, 2015 at 1:29 PM	277
Dec. 4th, 2015 at 3:44 PM	256
Dec. 5th, 2015 at 12:59 PM	736
Dec. 6th, 2015 at 5:21 PM	159
Dec. 7th, 2015 at 12:03 PM	191
Dec. 7th, 2015 at 4:49 PM	141
Dec. 11th, 2015 at 3:34 PM	490
Dec. 13th, 2015 at 4:32 PM	388
Dec. 14th, 2015 at 4:06 PM	159
Dec. 14th, 2015 at 11:31 PM	491
Dec. 15th, 2015 at 3:16 PM	428
Dec. 15th, 2015 at 3:35 PM	182
Dec. 20th, 2015 at 6:09 PM	94
Dec. 21st, 2015 at 4:00 PM	1138
Dec. 21st, 2015 at 8:30 PM	1396
Dec. 22nd, 2015 at 5:52 PM	600
Dec. 23rd, 2015 at 5:19 PM	267
Dec. 24th, 2015 at 6:11 PM	825
Dec. 25th, 2015 at 5:45 PM	40
Dec. 27th, 2015 at 2:30 PM	66
Dec. 27th, 2015 at 4:52 PM	456
Dec. 28th, 2015 at 6:52 PM	106
Dec. 29th, 2015 at 5:38 PM	1787
Dec. 31st, 2015 at 4:36 PM	150
Jan. 1st, 2016 at 2:14 PM	60
Jan. 1st, 2016 at 2:49 PM	282
Jan. 1st, 2016 at 3:03 PM	185
Jan. 1st, 2016 at 3:49 PM	552
Jan. 1st, 2016 at 4:29 PM	63
Jan. 1st, 2016 at 4:47 PM	277
Jan. 1st, 2016 at 5:43 PM	303
Jan. 1st, 2016 at 6:19 PM	489
Jan. 1st, 2016 at 7:13 PM	536
Jan. 2nd, 2016 at 12:24 AM	2013
Jan. 2nd, 2016 at 10:36 PM	118
Jan. 3rd, 2016 at 4:46 PM	202
Jan. 4th, 2016 at 2:59 PM	272
Jan. 7th, 2016 at 12:11 AM	106
Jan. 8th, 2016 at 5:49 PM	17
Jan. 10th, 2016 at 1:42 PM	344
Jan. 10th, 2016 at 11:28 PM	150
Jan. 11th, 2016 at 9:15 AM	653
Jan. 11th, 2016 at 3:08 PM	370
Jan. 11th, 2016 at 5:06 PM	28
Jan. 17th, 2016 at 10:26 PM	394
Jan. 22nd, 2016 at 6:56 PM	863
Jan. 23rd, 2016 at 2:35 PM	45
Jan. 25th, 2016 at 9:59 PM	310
Jan. 30th, 2016 at 1:35 PM	365
Feb. 1st, 2016 at 1:46 PM	313
Feb. 2nd, 2016 at 12:30 PM	209
Feb. 4th, 2016 at 8:31 PM	0
Feb. 5th, 2016 at 12:26 PM	76
Feb. 8th, 2016 at 1:21 AM	517
Feb. 8th, 2016 at 2:19 PM	46
Feb. 9th, 2016 at 1:06 AM	2502
Feb. 9th, 2016 at 1:11 AM	35
Feb. 9th, 2016 at 6:47 PM	1427
Feb. 10th, 2016 at 5:45 PM	561
Feb. 12th, 2016 at 4:05 PM	105
Feb. 13th, 2016 at 4:33 PM	243
Feb. 14th, 2016 at 1:50 PM	48
Feb. 15th, 2016 at 5:55 PM	330
Feb. 16th, 2016 at 12:49 PM	71
Feb. 17th, 2016 at 3:41 PM	326
Feb. 19th, 2016 at 1:01 PM	207
Feb. 19th, 2016 at 1:24 PM	262
Feb. 20th, 2016 at 7:55 PM	363
Feb. 22nd, 2016 at 12:53 PM	156
Feb. 24th, 2016 at 12:18 PM	186
Feb. 25th, 2016 at 2:52 PM	110
Feb. 26th, 2016 at 5:59 AM	227
Feb. 29th, 2016 at 11:37 PM	79
Mar. 1st, 2016 at 12:19 AM	50
Mar. 2nd, 2016 at 5:18 PM	474
Mar. 3rd, 2016 at 1:45 PM	401
Mar. 5th, 2016 at 3:13 PM	248
Mar. 6th, 2016 at 2:38 PM	70
Mar. 7th, 2016 at 2:30 AM	109
Mar. 7th, 2016 at 3:58 PM	1211
Mar. 9th, 2016 at 11:52 AM	156
Mar. 9th, 2016 at 4:06 PM	537
Mar. 14th, 2016 at 2:48 PM	95
Mar. 16th, 2016 at 12:05 AM	91
Mar. 16th, 2016 at 5:15 PM	360
Mar. 17th, 2016 at 12:37 PM	126
Mar. 17th, 2016 at 3:50 PM	79
Mar. 21st, 2016 at 1:11 AM	167
Mar. 21st, 2016 at 5:20 PM	215
Mar. 21st, 2016 at 7:45 PM	741
Mar. 25th, 2016 at 11:07 AM	165
Mar. 28th, 2016 at 4:24 PM	98
Mar. 28th, 2016 at 9:49 PM	26
Apr. 7th, 2016 at 11:12 AM	0
Apr. 11th, 2016 at 7:33 PM	45
Apr. 13th, 2016 at 5:28 PM	45
Apr. 14th, 2016 at 7:25 PM	123
